ISBN,Mean_Rating,Title,Author,Year,Publisher
0553581058,1.7777777777777777,O Jerusalem (Mary Russell Novels (Paperback)),LAURIE R. KING,2000.0,Bantam
0553581066,1.3529411764705883,Neurotica,SUE MARGOLIS,2000.0,Bantam
0553581112,2.111111111111111,Justice Hall: A Mary Russell Novel (Mary Russell Novels (Paperback)),Laurie R. King,2003.0,Bantam Books
0553581147,0.6818181818181818,Lady of Conquest,TERESA MEDEIROS,1998.0,Bantam
0553581279,4.416666666666667,The Silver Metal Lover,Tanith Lee,1999.0,Spectra Books
0553581295,1.8620689655172413,Darkness Peering,Alice Blanchard,2000.0,Bantam
055358135X,1.0,War of the Rats: A Novel,David L. Robbins,2000.0,Bantam Books
0553581481,1.4166666666666667,Eleven Days: A Novel of the Heartland,Donald Harstad,1999.0,Bantam Books
0553581503,1.6363636363636365,The Cutout,Francine Mathews,2001.0,Bantam Books
0553581554,1.8807339449541285,The Killing Game: Only One Can Win...and the Loser Dies,Iris Johansen,2000.0,Bantam Books
0553581643,2.4166666666666665,Come Back to Me,Josie Litton,2001.0,Bantam Books
0553581716,4.0,Them Bones : A Mystery from the Mississippi Delta,CAROLYN HAINES,1999.0,Bantam
0553581767,2.0384615384615383,Manhattan Is My Beat,JEFFERY DEAVER,2000.0,Bantam
055358183X,2.15625,The Bride and the Beast,TERESA MEDEIROS,2001.0,Bantam
0553581856,1.1935483870967742,A Kiss to Remember,TERESA MEDEIROS,2002.0,Bantam
0553581872,2.52,The Widow's Kiss,JANE FEATHER,2002.0,Bantam
0553581880,1.5625,Nobody's Safe,Richard Steinberg,2000.0,Bantam Books
0553581929,1.8604651162790697,Special Circumstances,SHELDON SIEGEL,2001.0,Bantam
0553581937,1.3478260869565217,Incriminating Evidence,Sheldon Siegel,2002.0,Bantam Books
0553582097,2.727272727272727,Unsolicited: A Booklover's Mystery (Booklover's Mysteries),Julie Kaewert,2000.0,Crimeline
0553582127,2.5454545454545454,The Search,Iris Johansen,2001.0,Bantam Books
0553582135,2.2335766423357666,Final Target,Iris Johansen,2002.0,Bantam Books
0553582143,2.1588785046728973,Body of Lies,IRIS JOHANSEN,2003.0,Bantam
0553582224,1.9,By Arrangement,MADELINE HUNTER,2000.0,Bantam
0553582232,2.727272727272727,By Design,MADELINE HUNTER,2001.0,Bantam
0553582259,2.727272727272727,Repair to Her Grave (Home Repair Is Homicide),Sarah Graves,2001.0,Bantam Books
0553582267,1.4705882352941178,Wreck the Halls,SARAH GRAVES,2002.0,Bantam
0553582275,3.5,Unhinged : A Home Repair is Homicide Mystery,SARAH GRAVES,2003.0,Bantam
0553582321,1.7,Getting Lucky,Marilyn Pappano,2001.0,Bantam Books
0553582364,2.6,A Traitor to Memory,Elizabeth George,2002.0,Bantam Books
0553582526,2.109375,Dust to Dust,TAMI HOAG,2002.0,Bantam
0553582534,2.5,Temporary Mistress (St. John-Duras),Susan Johnson,2000.0,Bantam Books
0553582542,1.6,Seduction in Mind,Susan Johnson,2001.0,Bantam Books
055358264X,2.0,Dream Country,Luanne Rice,2002.0,Bantam Books
0553582658,1.5384615384615385,Summer Light,Luanne Rice,2002.0,Bantam Books
0553582682,4.090909090909091,"Guinness World Records 2000 (Guinness Book of Records, 2000)",Nic Kynaston,2000.0,Bantam Books
0553582704,1.7857142857142858,In the Forest of Harm,Sallie Bissell,2001.0,Bantam Books
0553582747,3.4857142857142858,From the Corner of His Eye,Dean Koontz,2001.0,Bantam Books
0553582755,3.1193181818181817,One Door Away from Heaven,Dean R. Koontz,2002.0,Bantam Books
0553582763,3.375,By the Light of the Moon,DEAN KOONTZ,2003.0,Bantam
0553582801,2.5609756097560976,The Man Who Ate the 747,Ben Sherwood,2002.0,Bantam Books
0553582836,2.5,Diamond in the Ruff,Emily Carmichael,2001.0,Bantam Books
0553582895,4.578947368421052,Dark Rivers of the Heart,DEAN KOONTZ,2000.0,Bantam
0553582909,3.090909090909091,Icebound,Dean R. Koontz,2000.0,Bantam Books
0553582917,4.9,Intensity,DEAN KOONTZ,2000.0,Bantam
0553582925,1.3571428571428572,Tick Tock,Dean R. Koontz,2000.0,Bantam Books
0553582933,2.4705882352941178,Winter Moon,Dean R. Koontz,2001.0,Bantam Books
0553582941,2.076923076923077,Sole Survivor,DEAN KOONTZ,2000.0,Bantam
0553583077,2.9545454545454546,To Kiss a Spy (Get Connected Romances),JANE FEATHER,2003.0,Bantam
0553583085,1.391304347826087,Kissed by Shadows (Get Connected Romances),Jane Feather,2003.0,Bantam Books
0553583190,1.4,Off the Mangrove Coast,LOUIS L'AMOUR,2001.0,Bantam
0553583360,1.5135135135135136,Slightly Shady,Amanda Quick,2002.0,Bantam Books
0553583395,1.911764705882353,Don't Look Back,Amanda Quick,2003.0,Bantam Books
0553583441,2.2758620689655173,Touching Evil,Kay Hooper,2001.0,Bantam Books
0553583468,2.727272727272727,"Whisper of Evil (Hooper, Kay. Evil Trilogy.)",Kay Hooper,2002.0,Bantam Books
0553583476,1.9230769230769231,Sense of Evil,KAY HOOPER,2004.0,Bantam
0553583549,2.5454545454545454,The Protector,MADELINE HUNTER,2001.0,Bantam
0553583557,3.142857142857143,Lord of a Thousand Nights,Madeline Hunter,2002.0,Bantam Books
0553583565,1.5625,Stealing Heaven,Madeline Hunter,2002.0,Bantam Books
0553583573,3.2083333333333335,Dark Horse,TAMI HOAG,2004.0,Bantam
0553583611,2.9130434782608696,Fatal,MICHAEL PALMER,2003.0,Bantam
0553583867,2.411764705882353,The Husband Test,Betina M. Krahn,2001.0,Bantam Books
0553583891,2.3043478260869565,Dream Island (Medieval Trilogy),Josie Litton,2002.0,Bantam Books
0553583905,2.347826086956522,Kingdom Of Moonlight,Josie Litton,2002.0,Bantam Books
0553583913,3.6470588235294117,Castles in the Mist,Josie Litton,2002.0,Bantam Books
0553583956,1.9661016949152543,Safe Harbor,Luanne Rice,2003.0,Bantam Books
0553583980,1.5789473684210527,True Blue,Luanne Rice,2002.0,Bantam Books
0553584014,1.4,The Secret Hour,LUANNE RICE,2004.0,Bantam
0553584049,2.491228070175439,The Perfect Summer,Luanne Rice,2003.0,Bantam Books
0553584111,1.8461538461538463,Trust Fund Babies,Jean Stone,2002.0,Bantam Books
0553584189,2.142857142857143,Night Fires,KAREN HARBAUGH,2003.0,Dell
0553584219,0.8333333333333334,Dark Enchantment,KAREN HARBAUGH,2003.0,Dell
0553584367,1.76,Dream of Me/Believe in Me,Josie Litton,2001.0,Bantam Books
0553584375,2.426470588235294,No One to Trust,IRIS JOHANSEN,2003.0,Bantam
0553584383,3.0,Dead Aim,IRIS JOHANSEN,2004.0,Bantam Books
0553584456,3.0,Mistress of Justice,Jeffery Deaver,2002.0,Bantam Books
0553584480,3.6666666666666665,The Face,DEAN KOONTZ,2004.0,Bantam
0553584510,3.05,The Survivors Club,LISA GARDNER,2003.0,Bantam
0553584707,3.4444444444444446,Catering to Nobody,Diane Mott Davidson,2002.0,Bantam Books
0553584898,3.3076923076923075,Almost a Princess,ELIZABETH THORNTON,2003.0,Bantam
0553584901,2.6,Shady Lady,ELIZABETH THORNTON,2004.0,Bantam
0553585118,1.8775510204081634,Once a Thief,Kay Hooper,2002.0,Bantam Books
0553585495,2.857142857142857,Swordspoint,Ellen Kushner,2003.0,Spectra Books
0553585681,1.65,Always a Thief,Kay Hooper,2003.0,Bantam Books
0553585908,1.7,The Saint (Get Connected Romances),MADELINE HUNTER,2003.0,Bantam
0553586122,2.6043956043956045,Reap the Wind,Iris Johansen,2002.0,Bantam Books
0553586181,3.1739130434782608,The Bachelor List,JANE FEATHER,2004.0,Bantam
055358619X,2.25,The Bride Hunt,JANE FEATHER,2004.0,Bantam
0553586203,3.533333333333333,The Wedding Game,JANE FEATHER,2004.0,Bantam
0553587064,3.0,Dime Store Magic : Women of the Otherworld,KELLEY ARMSTRONG,2004.0,Bantam
0553587188,1.6428571428571428,Lucky's Lady,TAMI HOAG,2003.0,Bantam
0553800914,1.588235294117647,The Search,Iris Johansen,2000.0,Bantam Books
0553800949,3.3333333333333335,Final Target,Iris Johansen,2001.0,Bantam Books
0553800973,2.96875,Body of Lies,IRIS JOHANSEN,2002.0,Bantam
0553801198,4.2,Dream Country,Luanne Rice,2001.0,Bantam Books
0553801279,3.3181818181818183,A Traitor to Memory,Elizabeth George,2001.0,Bantam Books
0553801309,3.8461538461538463,A Place of Hiding,ELIZABETH GEORGE,2003.0,Bantam
0553801341,3.0,From the Corner of His Eye,Dean R. Koontz,2000.0,Bantam Books
0553801376,3.1607142857142856,One Door Away from Heaven,Dean R. Koontz,2001.0,Bantam Books
0553801430,2.909090909090909,By the Light of the Moon,DEAN KOONTZ,2002.0,Bantam
0553801589,3.3333333333333335,The Tail of the Tip-Off,RITA MAE BROWN,2003.0,Bantam
0553801821,2.433333333333333,The Man Who Ate the 747,Ben Sherwood,2000.0,Bantam
0553801929,2.5789473684210527,Dark Horse,TAMI HOAG,2002.0,Bantam
0553801945,5.3076923076923075,"The Game (King, Laurie R)",LAURIE R. KING,2004.0,Bantam
0553802038,2.7058823529411766,Fatal,MICHAEL PALMER,2002.0,Bantam
0553802186,1.7,Safe Harbor,LUANNE RICE,2002.0,Bantam
0553802380,2.4545454545454546,The Next Accident,LISA GARDNER,2001.0,Bantam
0553802453,2.227272727272727,No One to Trust,IRIS JOHANSEN,2002.0,Bantam
0553802461,3.027027027027027,Dead Aim,IRIS JOHANSEN,2003.0,Bantam
055380247X,2.8947368421052633,Fatal Tide,IRIS JOHANSEN,2003.0,Bantam
0553802488,2.7777777777777777,The Face,DEAN KOONTZ,2003.0,Bantam
0553802496,3.492957746478873,Odd Thomas,Dean Koontz,2003.0,Bantam
055380250X,2.3333333333333335,"The Taking (Koontz, Dean)",Dean Koontz,2004.0,Bantam
0553802518,3.3846153846153846,The Survivors Club,LISA GARDNER,2002.0,Bantam
0553802526,4.739130434782608,The Killing Hour,LISA GARDNER,2003.0,Bantam
0553802542,2.7916666666666665,Thursday's Child,Sandra Brown,2002.0,Bantam Books
0553802747,3.5,Hot Ice,NORA ROBERTS,2002.0,Bantam
0553802976,4.052631578947368,"Love, Greg & Lauren",Greg Manning,2002.0,Bantam Books
055380300X,3.142857142857143,Sense of Evil,KAY HOOPER,2003.0,Bantam
0553803077,3.0454545454545454,Sickened : The Memoir of a Munchausen by Proxy Childhood,Julie Gregory,2003.0,Bantam
0553803220,5.583333333333333,Babylon Rising,TIM LAHAYE,2003.0,Bantam
0553803328,4.0,Villa Incognito,TOM ROBBINS,2003.0,Bantam
0553803409,4.458333333333333,"Firestorm (Johansen, Iris)",IRIS JOHANSEN,2004.0,Bantam
0571146333,2.5454545454545454,Lake Wobegone Days,Garrison Keillor,1986.0,Faber and Faber Ltd
0571169341,4.181818181818182,Arcadia,Tom Stoppard,1994.0,Faber & Faber
0571200435,5.3,Buddha of Suburbia,Hanif Kureishi,2000.0,Faber Paperbacks
0571206484,2.6216216216216215,Prodigal Summer,Barbara Kingsolver,2002.0,Faber & Faber Ltd
0571216420,2.217391304347826,Vernon God Little: A 21st Century Comedy in the Presence of Death,D. B. C. Pierre,2003.0,Faber & Faber
0575061596,1.0833333333333333,About a boy,Nick Hornby,1998.0,V. Gollancz
0575400951,2.8378378378378377,About a Boy Uk,Nick Hornby,1998.0,Trafalgar Square
0586054472,1.9230769230769231,XPD,Len Deighton,1982.0,HarperCollins
0590010891,2.130434782608696,Star Wars Episode I: The Phantom Menace,Patricia C. Wrede,1999.0,Scholastic
0590023101,2.8181818181818183,Old Yeller,Frederick Gipson,1988.0,Scholastic Paperbacks (Mm)
0590030205,0.5833333333333334,Great Unsolved Crimes,Louis Solomon,1977.0,Scholastic
0590060198,2.3125,The BFG,Roald Dahl,1982.0,Scholastic Inc.
0590108395,2.0,"The Hidden Stairs and the Magic Carpet (Secret of Droon, No 1)",Tony Abbott,1999.0,Scholastic
0590109715,1.65,"The Andalite Chronicles (Elfangor's Journey, Alloran's Choice, An Alien Dies) - Animorphs",Katherine Applegate,1997.0,Apple
0590112899,3.5869565217391304,"The Subtle Knife (His Dark Materials, Book 2)",Philip Pullman,1998.0,Scholastic Point
0590134701,2.5,Julie of the Wolves,A. Martin,1995.0,Scholastic US
0590213040,0.9411764705882353,The Andalite's Gift (Animorphs : Megamorphs 1),K. A. Applegate,1997.0,Scholastic
0590213113,2.0,P.S. Longer Letter Later,Paula Danziger,1999.0,Scholastic
0590222961,1.8,The Magic School Bus Plants Seeds: A Book About How Living Things Grow (Magic School Bus (Paperback)),Joanna Cole,1995.0,Scholastic
0590224735,2.391304347826087,Kristy's Great Idea (The Baby-Sitter's Club #1),Ann M. Martin,1995.0,Scholastic
0590226517,3.3333333333333335,"Across the Wide and Lonesome Prairie: The Oregon Trail Diary of Hattie Campbell, 1847 (Dear America)",Kristiana Gregory,1997.0,Scholastic
0590226533,1.2727272727272727,"The Winter of Red Snow: The Revolutionary War Diary of Abigail Jane Stewart, Valley Forge, Pennsylvania, 1777 (Dear America)",Kristiana Gregory,1996.0,Scholastic
0590227637,1.368421052631579,"Claudia and the Phantom Phone Calls (Baby-Sitters Club, 2)",Ann M. Martin,1995.0,Scholastic
0590228625,3.25,"When Will This Cruel War Be Over? The Civil War Diary of Emma Simpson, Gordonsville, Virginia, 1864 (Dear America)",Barry Denenberg,1996.0,Scholastic
0590251589,0.5714285714285714,"The Truth About Stacey (Baby-Sitters Club, 3)",Ann M. Martin,1995.0,Scholastic
0590251597,1.875,"Mary Anne Saves the Day (Baby-Sitters Club, 4)",Ann M. Martin,1995.0,Scholastic
0590254766,1.588235294117647,"The Lion, the Witch, and the Wardrobe",C.S. Lewis,1994.0,Scholastic Inc.
0590298356,0.6666666666666666,"Dawn (California Diaries, 1)",Ann M. Martin,1997.0,Scholastic
0590298364,0.6666666666666666,"Sunny (California Diaries, 2)",Ann M. Martin,1997.0,Scholastic
059030271X,3.25,Charlotte's Web,E. B. White,1974.0,Scholastic Paperbacks (T)
0590306731,3.5,Searching for David's Heart: A Christmas Story,Cherie Bennett,1998.0,Scholastic
0590313185,2.4166666666666665,Bunnicula: A Rabbit-Tale of Mystery,Deborah and James Howe,1997.0,Scholastic Inc.School Market Edition
059033123X,2.769230769230769,Titanic: The Long Night,Diane Hoh,1998.0,Scholastic
0590353403,6.335714285714285,Harry Potter and the Sorcerer's Stone (Book 1),J. K. Rowling,1998.0,Scholastic
059035342X,4.625835189309577,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999.0,Arthur A. Levine Books
0590371258,2.5217391304347827,Out of the Dust (Apple Signature Edition),Karen Hesse,1999.0,Scholastic
0590383892,3.388888888888889,Sirena,Donna Jo Napoli,2000.0,Scholastic Paperbacks
0590386336,2.3846153846153846,The Library Card (Apple Signature Edition),Jerry Spinelli,1998.0,Scholastic
0590400258,3.4545454545454546,The Magic School Bus Inside Ralphie: A Book About Germs,Joanna Cole,1995.0,Scholastic
0590401807,2.3,Sisth Grade Can Really Kill You,Barth DeClements,1986.0,Scholastic
0590403605,3.8333333333333335,The Magic School Bus: At the Waterworks (Magic School Bus (Paperback)),Joanna Cole,1988.0,Scholastic
0590406191,3.823529411764706,The Trumpet of the Swan,E. B. White,1988.0,Scholastic Paperbacks (Mm)
0590407600,2.5294117647058822,Magic School Bus: Inside the Earth (Magic School Bus (Paperback)),Joanna Cole,1989.0,Scholastic
0590409433,1.736842105263158,Fallen Angels,Walter Dean Myers,1991.0,Scholastic Paperbacks
0590409662,1.5,Rent a Third Grader (Little Apple),B.B. Hiller,1996.0,Scholastic
0590411365,1.7222222222222223,Eight Tales of Terror,Edgar Allan Poe,1991.0,Scholastic Paperbacks (Mm)
0590411829,0.6363636363636364,101 School Jokes,Lisa Eisenberg,1987.0,Scholastic
0590414275,1.2105263157894737,The Magic School Bus: Inside the Human Body (Magic School Bus (Paperback)),Joanna Cole,1990.0,Scholastic
0590414291,5.35,The Magic School Bus Lost in the Solar System (Magic School Bus (Paperback)),Joanna Cole,1992.0,Scholastic
0590414313,1.5384615384615385,The Magic School Bus on the Ocean Floor (Magic School Bus (Paperback)),Joanna Cole,1994.0,Unknown
0590417827,1.1818181818181819,"Karen's Kittycat Club (Baby-Sitters Little Sister, 4)",Ann M. Martin,1989.0,Scholastic Paperbacks
0590423541,1.5833333333333333,Black Beauty,Anna Sewell,1989.0,Scholastic
0590424971,0.8571428571428571,"Dawn's Wicked Stepsister (Baby-Sitters Club, 31)",Ann M. Martin,1993.0,Scholastic Paperbacks
0590425013,1.0714285714285714,"Welcome Back, Stacey (Baby-Sitters Club, 28)",Ann M. Martin,1992.0,Scholastic
0590425021,0.7,"Jessi and the Superbrat (Baby-Sitters Club, 27)",Ann M. Martin,1989.0,Scholastic Paperbacks
059042503X,0.6363636363636364,Claudia and the Sad Good-Bye (Baby-Sitters Club (Paperback)),Ann M. Martin,1989.0,Scholastic Paperbacks
0590425560,1.9,101 Silly Summertime Jokes,Stephanie Calmenson,1989.0,Scholastic Paperbacks (Mm)
0590425919,2.625,White Fang,Jack London,1989.0,Apple Classics (Scholastic)
0590426877,2.5,"Mystery Ranch (The Boxcar Children, Book 4)",Gertrude Warner,1989.0,Scholastic Inc
0590427717,2.727272727272727,Blitzcat,Robert Westall,1994.0,Scholastic
059042792X,0.21052631578947367,My Brother Sam Is Dead (Point),James Lincoln Collier,1989.0,Scholastic Paperbacks
0590428330,2.2,Catwings (Catwings (Paperback)),Ursula K. Le Guin,1990.0,Scholastic
0590428837,1.3636363636363635,Sixth Grade Can Really Kill You,Barthe DeClements,1991.0,Viking Press
0590430149,1.6666666666666667,Slumber Party (Point Paperback),Christopher Pike,1993.0,Scholastic Paperbacks (Mm)
059043053X,1.75,Around the World in Eighty Days,Jules Verne,1996.0,Scholastic
0590431145,1.7,Teacher's Pet,Richie Tankersley Cusick,1990.0,Scholastic Paperbacks (Mm)
0590431250,0.8,Blind Date,R. L. Stine,1995.0,Scholastic
0590431366,2.4615384615384617,Missing Since Monday,Ann M. Martin,1995.0,Scholastic
0590432036,2.1818181818181817,The Lifeguard,Richie Tankersley Cusick,1989.0,Scholastic Paperbacks (Mm)
0590432788,0.8,Beach Party,R. L. Stine,1995.0,Scholastic
0590432796,0.6666666666666666,The Boyfriend (Point),R. L. Stine,1995.0,Scholastic
059043280X,0.5,The Snowman,R. L. Stine,1991.0,Scholastic
0590432915,0.0,Final Exam,A. Bates,1991.0,Scholastic Paperbacks
0590433172,4.818181818181818,The Grey King (The Dark is Rising Sequence),Cooper Susan,1990.0,Scholastic
059043344X,1.9,Ten Great Mysteries by Edgar Allan Poe,Edgar Allan Poe,1989.0,Scholastic
0590433458,0.6,"Teach Us, Amelia Bedelia (Hello Reader)",Peggy Parish,1987.0,Scholastic Paperbacks
0590433466,3.9166666666666665,The Secret Garden,Frances H. Burnett,1997.0,Scholastic
0590433474,1.0,Mary Anne and the Search for Tigger (Baby-Sitters Club (Paperback)),Ann M. Martin,1993.0,Scholastic Paperbacks
0590433881,1.5384615384615385,"Kristy's Great Idea (Baby-Sitters Club, 1)",Ann M. Martin,1989.0,Scholastic Paperbacks
059043389X,3.5833333333333335,Adventures of Huckleberry Finn,Mark Twain,1987.0,Scholastic
059043411X,1.8125,Vampires Don't Wear Polka Dots (Adventures of the Bailey School Kids (Paperback)),Debbie Dadey,1997.0,Scholastic
0590435078,0.0,Bsc Mallory and Trouble (R (Baby-Sitters Club (Paperback)),Ann M. Martin,1989.0,Scholastic Inc
0590435124,0.45454545454545453,"Mary Anne Saves the Day (Baby-Sitters Club, 4)",Ann M. Martin,1987.0,Scholastic Paperbacks (Mm)
0590435132,0.3333333333333333,"Claudia and the Phantom Phone Calls (Baby-Sitters Club, 2)",Ann Matthews Martin,1986.0,Scholastic Paperbacks
0590435701,0.5,"Mary Anne Vs Logan (Baby-Sitters Club, 41)",Ann M. Martin,1991.0,Scholastic Paperbacks
0590435744,0.5,"Kristy and the Baby Parade (Baby-Sitters Club, 45)",Ann M. Martin,1991.0,Scholastic
0590436368,0.0,101 Hopelessly Hilarious Jokes,Lisa Eisenberg,1990.0,Scholastic Paperbacks (Mm)
0590436414,0.5384615384615384,"Karen's Goodbye (Baby-Sitters Little Sister, 19)",Ann M. Martin,1991.0,Scholastic
0590436465,1.0,Baby-Sitters Little Sister #14:  Karen's New Year,Ann M. Martin,1995.0,Scholastic
059043649X,0.9,"Karen's Ghost (Baby-Sitters Little Sister, 12)",Ann M. Martin,1990.0,Scholastic
0590436503,0.0,"Karens Prize (Baby-Sitters Little Sister, 11)",Ann M. Martin,1999.0,Scholastic
0590437151,2.8461538461538463,Escape from Warsaw (Original title: The Silver Sword),Ian Serralier,1990.0,Scholastic
0590437208,0.2777777777777778,"Dawn and the Impossible Three (Baby-Sitters Club, Book 5)",Ann M. Martin,1991.0,Scholastic
0590438689,1.0,The Haunting of Grade Three (Lucky Star),Grace MacCarone,1987.0,Scholastic
0590438999,0.75,Kristy's Big Day (Baby-Sitters Club (Paperback)),Ann M. Martin,1988.0,Scholastic Paperbacks
0590439448,2.0714285714285716,Afternoon of the Elves,Janet Taylor Lisle,1991.0,Scholastic Paperbacks
0590440616,1.0909090909090908,Werewolves Don't Go to Summer Camp (Adventures of the Bailey School Kids (Paperback)),Debbie Dadey,1991.0,Scholastic
0590442368,0.9375,The Baby-Sitter (Babysitter),R. L. Stine,1989.0,Scholastic
